filename,width,height,class,xmin,ymin,xmax,ymax
maksssksksss354.png,400,300,with_mask,170,129,185,145
maksssksksss354.png,400,300,with_mask,206,121,229,147
maksssksksss354.png,400,300,with_mask,194,114,200,123
maksssksksss354.png,400,300,with_mask,176,113,183,119
maksssksksss354.png,400,300,with_mask,229,102,239,112
maksssksksss354.png,400,300,with_mask,276,115,286,123
maksssksksss354.png,400,300,with_mask,295,129,304,139
maksssksksss354.png,400,300,with_mask,321,125,340,145
maksssksksss354.png,400,300,with_mask,353,116,361,126
maksssksksss354.png,400,300,with_mask,392,131,400,150
maksssksksss354.png,400,300,with_mask,263,109,267,114
maksssksksss354.png,400,300,with_mask,278,101,284,107
maksssksksss354.png,400,300,with_mask,290,107,295,112
maksssksksss354.png,400,300,with_mask,307,116,315,126
maksssksksss354.png,400,300,with_mask,381,113,389,123
maksssksksss354.png,400,300,with_mask,392,109,396,115
maksssksksss355.png,301,400,with_mask,103,231,181,338
maksssksksss356.png,301,400,with_mask,113,178,218,302
maksssksksss357.png,400,235,with_mask,219,35,263,85
maksssksksss358.png,400,300,with_mask,91,64,126,106
maksssksksss358.png,400,300,with_mask,179,65,221,109
maksssksksss358.png,400,300,with_mask,268,82,300,115
maksssksksss358.png,400,300,with_mask,300,86,341,125
maksssksksss359.png,400,226,with_mask,23,40,44,61
maksssksksss359.png,400,226,with_mask,59,54,76,73
maksssksksss359.png,400,226,with_mask,114,35,126,49
maksssksksss359.png,400,226,with_mask,130,47,152,71
maksssksksss359.png,400,226,with_mask,140,35,154,49
maksssksksss359.png,400,226,with_mask,155,44,171,63
maksssksksss359.png,400,226,with_mask,169,96,191,117
maksssksksss359.png,400,226,with_mask,185,45,197,59
maksssksksss359.png,400,226,with_mask,206,42,218,59
maksssksksss359.png,400,226,with_mask,217,43,234,63
maksssksksss359.png,400,226,with_mask,238,52,253,68
maksssksksss359.png,400,226,with_mask,252,59,271,79
maksssksksss359.png,400,226,with_mask,274,62,296,84
maksssksksss359.png,400,226,with_mask,298,39,314,57
maksssksksss359.png,400,226,with_mask,345,33,362,53
maksssksksss359.png,400,226,with_mask,368,38,385,59
maksssksksss359.png,400,226,with_mask,332,42,341,54
maksssksksss36.png,400,225,with_mask,24,24,47,52
maksssksksss36.png,400,225,with_mask,111,38,127,56
maksssksksss36.png,400,225,with_mask,145,39,170,67
maksssksksss36.png,400,225,with_mask,195,22,216,46
maksssksksss36.png,400,225,with_mask,262,60,273,70
maksssksksss36.png,400,225,with_mask,311,53,319,62
maksssksksss36.png,400,225,with_mask,323,46,337,61
maksssksksss36.png,400,225,with_mask,336,31,354,49
maksssksksss36.png,400,225,with_mask,354,25,379,50
maksssksksss360.png,400,265,with_mask,173,33,206,71
maksssksksss361.png,400,250,with_mask,194,71,230,107
maksssksksss362.png,400,275,with_mask,61,117,167,222
maksssksksss362.png,400,275,with_mask,175,127,258,214
maksssksksss362.png,400,275,with_mask,258,90,338,180
maksssksksss363.png,400,197,with_mask,79,48,97,69
maksssksksss363.png,400,197,with_mask,116,78,134,101
maksssksksss363.png,400,197,with_mask,161,79,179,96
maksssksksss363.png,400,197,with_mask,193,53,209,76
maksssksksss363.png,400,197,with_mask,327,24,361,64
maksssksksss363.png,400,197,with_mask,345,87,379,128
maksssksksss364.png,400,267,with_mask,83,56,117,95
maksssksksss364.png,400,267,with_mask,179,51,212,87
maksssksksss364.png,400,267,with_mask,263,62,295,101
maksssksksss365.png,400,240,with_mask,129,118,171,167
maksssksksss365.png,400,240,with_mask,208,123,243,155
maksssksksss366.png,512,306,with_mask,48,44,184,205
maksssksksss366.png,512,306,with_mask,379,61,480,205
maksssksksss367.png,400,267,with_mask,241,60,271,97
maksssksksss368.png,400,267,with_mask,354,36,375,64
maksssksksss368.png,400,267,with_mask,314,23,339,53
maksssksksss368.png,400,267,with_mask,253,35,278,61
maksssksksss368.png,400,267,with_mask,195,54,212,77
maksssksksss368.png,400,267,with_mask,175,57,191,75
maksssksksss368.png,400,267,with_mask,104,48,127,70
maksssksksss368.png,400,267,with_mask,41,69,64,93
maksssksksss368.png,400,267,with_mask,62,65,80,88
maksssksksss368.png,400,267,with_mask,16,51,30,64
maksssksksss369.png,301,400,with_mask,123,139,217,267
maksssksksss37.png,301,400,with_mask,78,110,192,265
maksssksksss372.png,400,209,with_mask,95,33,116,59
maksssksksss372.png,400,209,with_mask,165,19,186,43
maksssksksss373.png,512,340,with_mask,20,54,65,105
maksssksksss373.png,512,340,with_mask,50,99,122,167
maksssksksss373.png,512,340,with_mask,188,107,225,141
maksssksksss373.png,512,340,with_mask,207,59,241,87
maksssksksss373.png,512,340,with_mask,220,81,250,118
maksssksksss373.png,512,340,with_mask,244,63,303,118
maksssksksss373.png,512,340,with_mask,330,73,365,107
maksssksksss373.png,512,340,with_mask,398,74,434,114
maksssksksss373.png,512,340,with_mask,426,125,483,177
maksssksksss373.png,512,340,with_mask,440,69,468,96
maksssksksss373.png,512,340,with_mask,427,29,454,54
maksssksksss374.png,400,240,with_mask,183,21,215,51
maksssksksss374.png,400,240,with_mask,28,91,52,113
maksssksksss374.png,400,240,with_mask,191,143,225,182
maksssksksss374.png,400,240,with_mask,92,64,123,89
maksssksksss376.png,400,221,with_mask,58,48,94,88
maksssksksss376.png,400,221,with_mask,144,17,154,33
maksssksksss376.png,400,221,with_mask,191,29,210,51
maksssksksss376.png,400,221,with_mask,229,15,242,31
maksssksksss376.png,400,221,with_mask,318,77,330,94
maksssksksss376.png,400,221,with_mask,338,72,349,84
maksssksksss376.png,400,221,with_mask,350,79,377,102
maksssksksss377.png,400,300,with_mask,132,75,246,176
maksssksksss378.png,400,188,with_mask,112,90,158,132
maksssksksss378.png,400,188,with_mask,237,61,285,103
maksssksksss38.png,400,285,with_mask,194,102,230,139
maksssksksss380.png,301,400,with_mask,47,210,157,359
maksssksksss381.png,400,311,with_mask,97,64,120,89
maksssksksss381.png,400,311,with_mask,163,75,185,95
maksssksksss381.png,400,311,with_mask,207,70,229,96
maksssksksss381.png,400,311,with_mask,247,73,267,96
maksssksksss382.png,400,300,with_mask,324,89,340,111
maksssksksss382.png,400,300,with_mask,256,111,274,128
maksssksksss382.png,400,300,with_mask,195,96,215,114
maksssksksss382.png,400,300,with_mask,139,105,158,126
maksssksksss382.png,400,300,with_mask,64,95,82,121
maksssksksss383.png,301,400,with_mask,90,183,190,309
maksssksksss384.png,267,400,with_mask,37,244,50,258
maksssksksss384.png,267,400,with_mask,146,238,161,255
maksssksksss384.png,267,400,with_mask,221,237,238,254
maksssksksss385.png,400,245,with_mask,125,76,157,113
maksssksksss386.png,400,268,with_mask,139,65,167,94
maksssksksss386.png,400,268,with_mask,185,70,204,89
maksssksksss386.png,400,268,with_mask,228,67,248,88
maksssksksss386.png,400,268,with_mask,249,76,262,90
maksssksksss386.png,400,268,with_mask,262,68,273,81
maksssksksss386.png,400,268,with_mask,314,75,320,81
maksssksksss387.png,400,226,with_mask,209,73,247,113
maksssksksss387.png,400,226,with_mask,354,109,400,191
maksssksksss388.png,400,225,with_mask,26,92,44,121
maksssksksss388.png,400,225,with_mask,106,88,122,111
maksssksksss388.png,400,225,with_mask,122,102,146,124
maksssksksss388.png,400,225,with_mask,151,73,168,94
maksssksksss388.png,400,225,with_mask,188,96,219,131
maksssksksss388.png,400,225,with_mask,260,93,279,115
maksssksksss388.png,400,225,with_mask,288,86,308,113
maksssksksss388.png,400,225,with_mask,348,71,366,91
maksssksksss388.png,400,225,with_mask,367,67,378,79
maksssksksss389.png,400,300,with_mask,123,148,188,217
maksssksksss389.png,400,300,with_mask,1,231,57,295
maksssksksss389.png,400,300,with_mask,15,67,62,116
maksssksksss389.png,400,300,with_mask,114,74,159,116
maksssksksss389.png,400,300,with_mask,236,80,293,135
maksssksksss389.png,400,300,with_mask,191,30,233,78
maksssksksss389.png,400,300,with_mask,279,10,317,52
maksssksksss389.png,400,300,with_mask,1,84,21,117
maksssksksss389.png,400,300,with_mask,330,18,368,53
maksssksksss389.png,400,300,with_mask,246,13,273,47
maksssksksss39.png,398,400,with_mask,157,107,223,184
maksssksksss39.png,398,400,with_mask,239,97,347,219
maksssksksss390.png,400,300,with_mask,51,131,81,159
maksssksksss390.png,400,300,with_mask,96,130,126,158
maksssksksss390.png,400,300,with_mask,197,126,219,150
maksssksksss390.png,400,300,with_mask,281,137,305,157
maksssksksss390.png,400,300,with_mask,315,130,332,147
maksssksksss390.png,400,300,with_mask,387,114,400,131
maksssksksss391.png,400,270,with_mask,93,34,119,61
maksssksksss391.png,400,270,with_mask,174,62,199,92
maksssksksss391.png,400,270,with_mask,234,91,262,118
maksssksksss391.png,400,270,with_mask,305,77,336,108
maksssksksss392.png,400,277,with_mask,168,76,292,211
maksssksksss393.png,400,400,with_mask,44,88,161,206
maksssksksss393.png,400,400,with_mask,241,261,365,390
maksssksksss394.png,400,218,with_mask,142,13,249,133
maksssksksss395.png,400,267,with_mask,218,57,307,164
maksssksksss396.png,400,300,with_mask,24,118,55,151
maksssksksss396.png,400,300,with_mask,83,140,116,176
maksssksksss396.png,400,300,with_mask,167,97,210,142
maksssksksss396.png,400,300,with_mask,269,142,291,165
maksssksksss397.png,400,225,with_mask,40,43,82,91
maksssksksss397.png,400,225,with_mask,181,58,252,128
maksssksksss397.png,400,225,with_mask,303,49,358,107
maksssksksss398.png,400,336,with_mask,153,122,251,223
maksssksksss399.png,400,267,with_mask,305,93,334,135
maksssksksss399.png,400,267,with_mask,324,84,351,111
maksssksksss399.png,400,267,with_mask,191,98,228,134
maksssksksss399.png,400,267,with_mask,155,60,183,96
maksssksksss399.png,400,267,with_mask,106,70,129,98
maksssksksss399.png,400,267,with_mask,51,54,81,90
maksssksksss399.png,400,267,with_mask,236,54,275,87
maksssksksss4.png,301,400,with_mask,70,185,176,321
maksssksksss40.png,400,267,with_mask,65,87,106,134
maksssksksss40.png,400,267,with_mask,203,75,232,114
maksssksksss40.png,400,267,with_mask,258,77,297,123
maksssksksss400.png,400,225,with_mask,87,117,136,171
maksssksksss400.png,400,225,with_mask,165,95,214,148
maksssksksss400.png,400,225,with_mask,281,84,331,135
maksssksksss401.png,400,280,with_mask,228,102,263,148
maksssksksss401.png,400,280,with_mask,346,62,367,101
maksssksksss403.png,301,400,with_mask,96,226,199,350
maksssksksss405.png,301,400,with_mask,101,264,182,370
maksssksksss407.png,301,400,with_mask,102,204,202,331
maksssksksss408.png,400,225,with_mask,1,66,26,94
maksssksksss408.png,400,225,with_mask,19,46,44,73
maksssksksss408.png,400,225,with_mask,129,37,148,55
maksssksksss408.png,400,225,with_mask,154,34,182,52
maksssksksss408.png,400,225,with_mask,151,64,180,89
maksssksksss408.png,400,225,with_mask,51,64,94,106
maksssksksss408.png,400,225,with_mask,195,64,228,92
maksssksksss408.png,400,225,with_mask,309,77,344,112
maksssksksss409.png,301,400,with_mask,91,208,172,320
maksssksksss41.png,400,281,with_mask,29,184,63,216
maksssksksss41.png,400,281,with_mask,50,165,74,194
maksssksksss41.png,400,281,with_mask,107,175,139,208
maksssksksss41.png,400,281,with_mask,181,151,201,172
maksssksksss41.png,400,281,with_mask,202,188,236,225
maksssksksss41.png,400,281,with_mask,234,183,247,207
maksssksksss41.png,400,281,with_mask,253,169,271,189
maksssksksss41.png,400,281,with_mask,283,203,315,235
maksssksksss41.png,400,281,with_mask,337,186,361,210
maksssksksss410.png,400,267,with_mask,34,153,62,176
maksssksksss410.png,400,267,with_mask,88,138,111,163
maksssksksss410.png,400,267,with_mask,139,207,168,234
maksssksksss410.png,400,267,with_mask,116,135,135,154
maksssksksss410.png,400,267,with_mask,135,103,152,121
maksssksksss410.png,400,267,with_mask,58,109,72,127
maksssksksss410.png,400,267,with_mask,56,91,65,103
maksssksksss410.png,400,267,with_mask,80,81,89,91
maksssksksss410.png,400,267,with_mask,176,115,202,139
maksssksksss410.png,400,267,with_mask,205,96,221,115
maksssksksss410.png,400,267,with_mask,291,110,324,139
maksssksksss410.png,400,267,with_mask,366,131,381,154
maksssksksss410.png,400,267,with_mask,246,87,255,105
maksssksksss410.png,400,267,with_mask,217,62,231,78
maksssksksss410.png,400,267,with_mask,180,56,192,68
maksssksksss410.png,400,267,with_mask,121,63,130,76
maksssksksss410.png,400,267,with_mask,34,83,42,99
maksssksksss410.png,400,267,with_mask,26,70,34,82
maksssksksss410.png,400,267,with_mask,55,60,67,74
maksssksksss410.png,400,267,with_mask,87,53,95,62
maksssksksss411.png,400,267,with_mask,21,98,43,120
maksssksksss411.png,400,267,with_mask,142,101,174,141
maksssksksss411.png,400,267,with_mask,191,91,217,117
maksssksksss411.png,400,267,with_mask,226,63,260,100
maksssksksss411.png,400,267,with_mask,299,85,313,104
maksssksksss411.png,400,267,with_mask,321,60,353,95
maksssksksss411.png,400,267,with_mask,370,94,396,122
maksssksksss412.png,400,400,with_mask,190,100,267,186
maksssksksss412.png,400,400,with_mask,317,198,391,274
maksssksksss413.png,400,210,with_mask,71,53,104,88
maksssksksss413.png,400,210,with_mask,174,32,204,70
maksssksksss413.png,400,210,with_mask,291,80,340,134
maksssksksss414.png,400,225,with_mask,119,81,147,117
maksssksksss414.png,400,225,with_mask,103,42,123,60
maksssksksss414.png,400,225,with_mask,203,23,226,48
maksssksksss414.png,400,225,with_mask,314,15,342,46
maksssksksss415.png,301,400,with_mask,86,127,179,234
maksssksksss416.png,400,226,with_mask,130,20,149,39
maksssksksss416.png,400,226,with_mask,173,82,196,102
maksssksksss416.png,400,226,with_mask,276,77,295,99
maksssksksss416.png,400,226,with_mask,300,93,318,120
maksssksksss417.png,301,400,with_mask,115,200,217,338
maksssksksss418.png,400,225,with_mask,340,146,353,159
maksssksksss418.png,400,225,with_mask,49,158,58,168
maksssksksss419.png,267,400,with_mask,128,46,151,77
maksssksksss42.png,400,353,with_mask,36,73,95,141
maksssksksss42.png,400,353,with_mask,175,67,228,133
maksssksksss42.png,400,353,with_mask,304,67,363,135
maksssksksss42.png,400,353,with_mask,33,244,95,312
maksssksksss42.png,400,353,with_mask,170,248,231,321
maksssksksss42.png,400,353,with_mask,306,248,366,313
maksssksksss421.png,400,267,with_mask,65,78,97,114
maksssksksss421.png,400,267,with_mask,111,109,130,130
maksssksksss421.png,400,267,with_mask,182,41,221,83
maksssksksss421.png,400,267,with_mask,212,79,233,100
maksssksksss421.png,400,267,with_mask,302,53,341,94
maksssksksss422.png,400,400,with_mask,45,47,114,130
maksssksksss422.png,400,400,with_mask,224,247,350,372
maksssksksss423.png,400,226,with_mask,3,49,16,64
maksssksksss423.png,400,226,with_mask,42,11,66,40
maksssksksss423.png,400,226,with_mask,100,66,109,82
maksssksksss423.png,400,226,with_mask,157,24,170,45
maksssksksss423.png,400,226,with_mask,202,29,212,48
maksssksksss423.png,400,226,with_mask,197,45,208,60
maksssksksss423.png,400,226,with_mask,256,44,270,60
maksssksksss423.png,400,226,with_mask,276,46,289,62
maksssksksss423.png,400,226,with_mask,305,63,312,73
maksssksksss423.png,400,226,with_mask,320,48,335,64
maksssksksss423.png,400,226,with_mask,351,55,363,69
maksssksksss423.png,400,226,with_mask,366,55,376,70
maksssksksss424.png,400,267,with_mask,31,186,48,205
maksssksksss424.png,400,267,with_mask,67,181,74,193
maksssksksss424.png,400,267,with_mask,97,194,113,210
maksssksksss424.png,400,267,with_mask,135,150,149,163
maksssksksss424.png,400,267,with_mask,122,181,137,194
maksssksksss424.png,400,267,with_mask,159,173,174,189
maksssksksss424.png,400,267,with_mask,176,159,190,176
maksssksksss424.png,400,267,with_mask,214,153,226,165
maksssksksss424.png,400,267,with_mask,194,179,210,196
maksssksksss424.png,400,267,with_mask,203,197,220,217
maksssksksss424.png,400,267,with_mask,233,148,248,164
maksssksksss424.png,400,267,with_mask,222,125,233,135
maksssksksss424.png,400,267,with_mask,201,115,210,126
maksssksksss424.png,400,267,with_mask,242,126,252,137
maksssksksss424.png,400,267,with_mask,287,106,297,116
maksssksksss424.png,400,267,with_mask,312,110,319,118
maksssksksss424.png,400,267,with_mask,358,130,368,139
maksssksksss425.png,400,400,with_mask,203,122,349,266
maksssksksss426.png,400,267,with_mask,154,78,313,247
maksssksksss427.png,400,210,with_mask,120,61,182,129
maksssksksss427.png,400,210,with_mask,52,68,68,85
maksssksksss427.png,400,210,with_mask,216,64,238,86
maksssksksss427.png,400,210,with_mask,299,1,395,88
maksssksksss428.png,400,267,with_mask,34,153,63,175
maksssksksss428.png,400,267,with_mask,87,140,111,161
maksssksksss428.png,400,267,with_mask,116,133,135,153
maksssksksss428.png,400,267,with_mask,138,207,168,234
maksssksksss428.png,400,267,with_mask,177,115,203,138
maksssksksss428.png,400,267,with_mask,292,110,324,138
maksssksksss428.png,400,267,with_mask,366,133,382,153
maksssksksss428.png,400,267,with_mask,205,95,220,115
maksssksksss428.png,400,267,with_mask,245,87,255,104
maksssksksss428.png,400,267,with_mask,218,63,232,78
maksssksksss428.png,400,267,with_mask,180,56,191,68
maksssksksss428.png,400,267,with_mask,58,110,72,128
maksssksksss428.png,400,267,with_mask,55,92,65,103
maksssksksss428.png,400,267,with_mask,134,105,151,120
maksssksksss428.png,400,267,with_mask,121,64,130,76
maksssksksss428.png,400,267,with_mask,56,62,66,74
maksssksksss428.png,400,267,with_mask,79,81,89,91
maksssksksss428.png,400,267,with_mask,34,87,43,97
maksssksksss428.png,400,267,with_mask,27,72,35,80
maksssksksss428.png,400,267,with_mask,86,54,94,62
maksssksksss429.png,400,267,with_mask,28,57,50,80
maksssksksss429.png,400,267,with_mask,102,112,124,133
maksssksksss429.png,400,267,with_mask,163,118,184,142
maksssksksss429.png,400,267,with_mask,251,212,267,236
maksssksksss43.png,266,400,with_mask,116,46,172,108
maksssksksss43.png,266,400,with_mask,7,121,31,147
maksssksksss430.png,400,300,with_mask,112,87,176,144
maksssksksss430.png,400,300,with_mask,220,73,294,133
maksssksksss431.png,400,226,with_mask,150,114,197,171
maksssksksss431.png,400,226,with_mask,201,149,230,192
maksssksksss431.png,400,226,with_mask,241,153,291,205
maksssksksss431.png,400,226,with_mask,309,140,345,185
maksssksksss431.png,400,226,with_mask,250,67,275,99
maksssksksss431.png,400,226,with_mask,276,60,302,87
maksssksksss431.png,400,226,with_mask,196,48,214,72
maksssksksss431.png,400,226,with_mask,214,35,234,57
maksssksksss431.png,400,226,with_mask,178,65,204,87
maksssksksss431.png,400,226,with_mask,232,11,248,26
maksssksksss431.png,400,226,with_mask,266,6,281,19
maksssksksss431.png,400,226,with_mask,207,8,222,22
maksssksksss432.png,400,243,with_mask,181,75,247,148
maksssksksss433.png,301,400,with_mask,132,191,222,323
maksssksksss434.png,400,400,with_mask,138,155,325,339
maksssksksss435.png,400,282,with_mask,94,48,115,71
maksssksksss435.png,400,282,with_mask,85,164,106,182
maksssksksss435.png,400,282,with_mask,164,51,193,86
maksssksksss435.png,400,282,with_mask,229,25,267,72
maksssksksss435.png,400,282,with_mask,263,57,291,87
maksssksksss436.png,300,400,with_mask,79,174,126,226
maksssksksss436.png,300,400,with_mask,206,120,259,178
maksssksksss437.png,400,267,with_mask,82,43,113,89
maksssksksss437.png,400,267,with_mask,131,111,147,131
maksssksksss437.png,400,267,with_mask,145,114,155,131
maksssksksss437.png,400,267,with_mask,205,109,232,139
maksssksksss437.png,400,267,with_mask,276,102,302,131
maksssksksss438.png,400,225,with_mask,78,22,92,36
maksssksksss438.png,400,225,with_mask,152,13,166,28
maksssksksss438.png,400,225,with_mask,233,32,246,46
maksssksksss438.png,400,225,with_mask,293,28,304,46
maksssksksss439.png,400,267,with_mask,192,120,224,155
maksssksksss439.png,400,267,with_mask,287,110,319,157
maksssksksss439.png,400,267,with_mask,134,126,151,146
maksssksksss439.png,400,267,with_mask,171,132,187,148
maksssksksss44.png,400,226,with_mask,43,139,80,182
maksssksksss44.png,400,226,with_mask,140,93,188,148
maksssksksss44.png,400,226,with_mask,261,47,321,120
maksssksksss440.png,400,225,with_mask,81,25,102,47
maksssksksss440.png,400,225,with_mask,122,48,134,62
maksssksksss440.png,400,225,with_mask,158,46,172,61
maksssksksss440.png,400,225,with_mask,184,49,216,77
maksssksksss440.png,400,225,with_mask,240,40,253,60
maksssksksss440.png,400,225,with_mask,303,29,323,52
maksssksksss441.png,400,266,with_mask,17,156,67,206
maksssksksss441.png,400,266,with_mask,102,120,159,183
maksssksksss441.png,400,266,with_mask,206,117,267,185
maksssksksss444.png,400,259,with_mask,242,146,282,184
maksssksksss444.png,400,259,with_mask,301,132,332,164
maksssksksss444.png,400,259,with_mask,346,159,383,196
maksssksksss445.png,400,267,with_mask,17,104,55,137
maksssksksss445.png,400,267,with_mask,52,78,86,111
maksssksksss445.png,400,267,with_mask,142,73,177,108
maksssksksss445.png,400,267,with_mask,180,56,210,90
maksssksksss445.png,400,267,with_mask,240,68,264,96
maksssksksss445.png,400,267,with_mask,267,62,298,97
maksssksksss445.png,400,267,with_mask,332,34,350,61
maksssksksss445.png,400,267,with_mask,377,39,396,62
maksssksksss446.png,500,500,with_mask,78,49,395,386
maksssksksss447.png,400,267,with_mask,108,60,127,79
maksssksksss447.png,400,267,with_mask,201,84,217,102
maksssksksss447.png,400,267,with_mask,313,74,331,97
maksssksksss448.png,400,216,with_mask,282,39,321,84
maksssksksss448.png,400,216,with_mask,230,34,264,69
maksssksksss448.png,400,216,with_mask,194,60,232,101
maksssksksss448.png,400,216,with_mask,99,50,150,99
maksssksksss449.png,400,381,with_mask,94,60,118,83
maksssksksss449.png,400,381,with_mask,124,72,147,93
maksssksksss449.png,400,381,with_mask,157,44,186,78
maksssksksss449.png,400,381,with_mask,265,242,295,276
maksssksksss45.png,400,226,with_mask,222,40,272,84
maksssksksss450.png,400,283,with_mask,65,100,101,137
maksssksksss450.png,400,283,with_mask,175,110,207,148
maksssksksss450.png,400,283,with_mask,208,67,240,102
maksssksksss450.png,400,283,with_mask,327,95,360,130
maksssksksss451.png,400,273,with_mask,11,1,33,13
maksssksksss451.png,400,273,with_mask,120,7,141,28
maksssksksss451.png,400,273,with_mask,93,36,114,59
maksssksksss451.png,400,273,with_mask,126,37,152,67
maksssksksss451.png,400,273,with_mask,2,149,50,233
maksssksksss451.png,400,273,with_mask,184,99,213,131
maksssksksss451.png,400,273,with_mask,265,25,287,52
maksssksksss451.png,400,273,with_mask,323,43,341,66
maksssksksss451.png,400,273,with_mask,298,117,327,145
maksssksksss451.png,400,273,with_mask,363,86,386,108
maksssksksss452.png,400,289,with_mask,39,53,73,93
maksssksksss452.png,400,289,with_mask,129,66,156,96
maksssksksss452.png,400,289,with_mask,272,79,302,111
maksssksksss453.png,400,300,with_mask,26,140,49,169
maksssksksss453.png,400,300,with_mask,124,148,143,175
maksssksksss453.png,400,300,with_mask,158,147,175,173
maksssksksss453.png,400,300,with_mask,229,64,241,93
maksssksksss453.png,400,300,with_mask,344,34,365,61
maksssksksss453.png,400,300,with_mask,339,77,359,111
maksssksksss454.png,400,278,with_mask,143,97,255,211
maksssksksss456.png,400,300,with_mask,171,70,232,141
maksssksksss457.png,400,300,with_mask,270,98,313,142
maksssksksss457.png,400,300,with_mask,189,60,228,100
maksssksksss457.png,400,300,with_mask,122,73,150,100
maksssksksss457.png,400,300,with_mask,334,92,351,110
maksssksksss457.png,400,300,with_mask,389,56,401,83
maksssksksss458.png,400,267,with_mask,105,86,149,143
maksssksksss458.png,400,267,with_mask,146,118,182,159
maksssksksss459.png,298,400,with_mask,60,67,115,117
maksssksksss46.png,400,226,with_mask,17,37,41,59
maksssksksss46.png,400,226,with_mask,68,21,87,38
maksssksksss46.png,400,226,with_mask,114,32,132,48
maksssksksss46.png,400,226,with_mask,147,31,170,53
maksssksksss46.png,400,226,with_mask,207,20,223,37
maksssksksss46.png,400,226,with_mask,238,27,251,43
maksssksksss46.png,400,226,with_mask,267,27,282,40
maksssksksss46.png,400,226,with_mask,287,22,302,39
maksssksksss46.png,400,226,with_mask,326,30,348,51
maksssksksss46.png,400,226,with_mask,357,27,375,45
maksssksksss460.png,400,267,with_mask,26,58,53,94
maksssksksss460.png,400,267,with_mask,58,69,70,80
maksssksksss460.png,400,267,with_mask,111,50,133,76
maksssksksss460.png,400,267,with_mask,134,63,148,82
maksssksksss460.png,400,267,with_mask,206,69,221,88
maksssksksss460.png,400,267,with_mask,243,75,260,95
maksssksksss460.png,400,267,with_mask,307,80,328,104
maksssksksss460.png,400,267,with_mask,375,58,383,66
maksssksksss460.png,400,267,with_mask,278,58,288,70
maksssksksss461.png,400,268,with_mask,218,185,263,229
maksssksksss461.png,400,268,with_mask,300,124,347,176
maksssksksss461.png,400,268,with_mask,368,135,395,196
maksssksksss461.png,400,268,with_mask,369,47,395,81
maksssksksss461.png,400,268,with_mask,244,117,281,159
maksssksksss461.png,400,268,with_mask,141,80,186,128
maksssksksss461.png,400,268,with_mask,92,72,125,109
maksssksksss461.png,400,268,with_mask,57,106,91,140
maksssksksss461.png,400,268,with_mask,21,95,45,121
maksssksksss462.png,268,400,with_mask,119,38,148,73
maksssksksss463.png,365,400,with_mask,136,101,258,226
maksssksksss464.png,400,300,with_mask,57,67,107,122
maksssksksss464.png,400,300,with_mask,188,111,218,146
maksssksksss464.png,400,300,with_mask,233,83,262,117
maksssksksss464.png,400,300,with_mask,268,187,290,216
maksssksksss465.png,400,300,with_mask,231,42,297,128
maksssksksss466.png,400,267,with_mask,11,89,53,149
maksssksksss466.png,400,267,with_mask,71,60,122,111
maksssksksss466.png,400,267,with_mask,142,117,197,167
maksssksksss466.png,400,267,with_mask,265,53,310,104
maksssksksss467.png,400,290,with_mask,56,89,98,127
maksssksksss467.png,400,290,with_mask,181,62,215,95
maksssksksss467.png,400,290,with_mask,291,61,318,91
maksssksksss467.png,400,290,with_mask,318,91,348,120
maksssksksss468.png,301,400,with_mask,100,144,215,273
maksssksksss469.png,400,298,with_mask,166,100,243,175
maksssksksss469.png,400,298,with_mask,254,125,315,172
maksssksksss47.png,400,268,with_mask,152,64,285,207
maksssksksss470.png,400,200,with_mask,52,28,100,75
maksssksksss470.png,400,200,with_mask,95,63,123,91
maksssksksss470.png,400,200,with_mask,151,58,188,101
maksssksksss470.png,400,200,with_mask,276,40,304,88
maksssksksss470.png,400,200,with_mask,344,56,377,90
maksssksksss471.png,400,300,with_mask,65,71,100,113
maksssksksss471.png,400,300,with_mask,363,52,386,75
maksssksksss471.png,400,300,with_mask,336,78,357,95
maksssksksss472.png,400,300,with_mask,220,68,256,117
maksssksksss473.png,400,203,with_mask,110,49,144,83
maksssksksss473.png,400,203,with_mask,244,28,276,67
maksssksksss473.png,400,203,with_mask,300,75,332,112
maksssksksss474.png,400,267,with_mask,1,163,32,198
maksssksksss474.png,400,267,with_mask,49,159,76,183
maksssksksss474.png,400,267,with_mask,154,45,178,67
maksssksksss474.png,400,267,with_mask,238,21,260,47
maksssksksss475.png,400,267,with_mask,45,69,73,96
maksssksksss475.png,400,267,with_mask,109,80,134,109
maksssksksss475.png,400,267,with_mask,164,64,198,100
maksssksksss475.png,400,267,with_mask,243,96,267,127
maksssksksss475.png,400,267,with_mask,350,67,372,105
maksssksksss476.png,400,267,with_mask,353,17,381,51
maksssksksss476.png,400,267,with_mask,210,40,238,68
maksssksksss476.png,400,267,with_mask,17,72,41,97
maksssksksss476.png,400,267,with_mask,105,61,129,86
maksssksksss476.png,400,267,with_mask,94,116,118,152
maksssksksss477.png,400,267,with_mask,45,138,65,157
maksssksksss477.png,400,267,with_mask,162,73,182,91
maksssksksss477.png,400,267,with_mask,179,99,198,117
maksssksksss477.png,400,267,with_mask,168,144,189,165
maksssksksss477.png,400,267,with_mask,288,9,306,26
maksssksksss477.png,400,267,with_mask,319,36,339,53
maksssksksss477.png,400,267,with_mask,308,162,328,173
maksssksksss478.png,400,400,with_mask,36,102,157,243
